CON;NAME;X;Y;Z
ERI;phi;0.5151384944183183;0.34910288439798465;-0.7827895679385588
ERI;kappa;0.5392831481490851;0.4026406952397575;-0.7396310949786095
ERI;iota;0.5866731853013792;0.49519256982158844;-0.6407799095179443
ERI;theta;0.5433901359687109;0.5351543153640049;-0.6467897795104597
ERI;41;0.35807533089597965;0.749878153821587;-0.5562956155003048
ERI;43;0.3370234276783904;0.7572636448624095;-0.5594345192831842
ERI;upsilon^2;0.31014608310693803;0.8032405530634132;-0.5085410711513931
ERI;upsilon^1;0.3199042461795086;0.8069567972416865;-0.49646953648915865
ERI;tau^9;0.4569434986962523;0.7909179988683437;-0.4070028968758365
ERI;tau^8;0.47608895614261815;0.7746286902988329;-0.41628079226040104
ERI;tau^6;0.5042698574962261;0.7680424458762763;-0.39474385638426723
ERI;tau^5;0.5536309754812556;0.7467120967563751;-0.36866487159122063
ERI;tau^4;0.5985264325156273;0.7102487557794523;-0.3705574375098363
ERI;tau^3;0.641063737730564;0.6546327354749085;-0.40061610777845313
ERI;tau^2;0.6854568704234368;0.6338148716526023;-0.35836794954530027
ERI;tau^1;0.7123670686819435;0.6252793561965747;-0.31868304970909933
ERI;eta;0.7094299199883914;0.6875855474021642;-0.15471038629946815
ERI;zeta;0.6488490325330964;0.7453201018064041;-0.1532738686931217
ERI;epsilon;0.5904060862361599;0.7901701336895268;-0.16447435411144026
ERI;delta;0.5538182593651637;0.8151740344142387;-0.16963675666126699
ERI;pi;0.539140893653185;0.8157126668606917;-0.2096185629038217
ERI;gamma;0.4933586782875944;0.8378353515820236;-0.23372877058193955
ERI;omicron;0.45128014602999006;0.8844149130737522;-0.11898105450826241
ERI;nu;0.35646743435719613;0.9324785750954501;-0.05843522251824628
ERI;mu;0.31885924675699473;0.946105019855542;-0.05669278756337747
ERI;beta;0.2247015589544228;0.9703909236280385;-0.08860397702007819
ERI;;;;
PEG;alp_and;0.8733293404071449;0.0319598867563572;0.4860806813920318
PEG;beta;0.8558549596332637;-0.21424811686100725;0.4707547477112224
PEG;eta;0.8158139235148888;-0.2848948961790504;0.503271835423334
PEG;pi;0.7425012022604424;-0.3865215785374716;0.5470768081053143
PEG;;;;
PEG;alp_and;0.8733293404071449;0.0319598867563572;0.4860806813920318
PEG;gamma;0.9634844760217314;0.055694878036062885;0.26190789416449045
PEG;alpha;0.9371270821561656;-0.23032513213520583;0.2621891786408647
PEG;beta;0.8558549596332637;-0.21424811686100725;0.4707547477112224
PEG;mu;0.8671737623094086;-0.2733495344009167;0.41628079226040116
PEG;lambda;0.869903457688809;-0.28881626805696514;0.39981637986293384
PEG;iota;0.79617905344007;-0.4278023475273913;0.42788323911240955
PEG;kappa;0.7487668704856898;-0.5019656380977872;0.4328725815204141
PEG;;;;
PEG;alpha;0.9371270821561656;-0.23032513213520583;0.2621891786408647
PEG;zeta;0.9250524075813148;-0.3300788089783097;0.18795218299204103
PEG;theta;0.8822229338359818;-0.45827811881096486;0.10799935570602284
PEG;epsilon;0.8171745929591674;-0.5502406029164065;0.17164196317977867
PEG;;;;
PER;eta;0.41218763523559776;0.380022940865112;0.8280603346224944
PER;tau;0.4384115676712392;0.417007509114851;0.7961783937497136
PER;gamma;0.4117025315125135;0.4293194302437515;0.8038568606172173
PER;;;;
PER;tau;0.4384115676712392;0.417007509114851;0.7961783937497136
PER;iota;0.439655183477572;0.47589391549156307;0.761727182683808
PER;alpha;0.4050507611742547;0.5016863473223638;0.7643590058228538
PER;;;;
PER;eta;0.41218763523559776;0.380022940865112;0.8280603346224944
PER;gamma;0.4117025315125135;0.4293194302437515;0.8038568606172173
PER;alpha;0.4050507611742547;0.5016863473223638;0.7643590058228538
PER;sigma;0.40602715184448074;0.5318625013396153;0.7431448254773942
PER;nu;0.4085288676733896;0.6125630796719603;0.6766613907267811
PER;epsilon;0.38922880098068136;0.6597916559949862;0.6427876096865394
PER;xi;0.4088315958489627;0.700683799409229;0.5847212493838734
PER;zeta;0.44324570843368727;0.7242566221387174;0.5281908625140479
PER;omicron;0.47178263783865726;0.7015354360293699;0.5341059582415087
PER;;;;
PER;alpha;0.4050507611742547;0.5016863473223638;0.7643590058228538
PER;psi;0.39060064122506;0.5400895045929045;0.7454759996828623
PER;delta;0.3783710613606812;0.5552782880991707;0.740608778431937
PER;48;0.31412974446227465;0.5949606529554871;0.7398272265055177
PER;mu;0.29390689625774324;0.5953291124906371;0.7477980904985319
PER;lambda;0.303044902592523;0.5615429452142549;0.7699566920890997
PER;;;;
PER;iota;0.439655183477572;0.47589391549156307;0.761727182683808
PER;kappa;0.47996345930440437;0.5214993703066783;0.7054597681670354
PER;beta;0.5146589057236255;0.5527900385572732;0.655400170911794
PER;epsilon;0.38922880098068136;0.6597916559949862;0.6427876096865394
PER;;;;
PER;beta;0.5146589057236255;0.5527900385572732;0.655400170911794
PER;rho;0.5382201338663357;0.5631332364399441;0.6270566525582658
PER;16;0.5771135268692816;0.5315358635208354;0.6200077442223273
PER;;;;
PER;iota;0.439655183477572;0.47589391549156307;0.761727182683808
PER;theta;0.4926020538666911;0.42896779771884713;0.7571854759875943
PER;phi;0.5699051698220721;0.27688474790227086;0.7736555653449222
PER;;;;
PSC;phi;0.8626793507673144;0.2876025479174966;0.4160157595464971
PSC;tau;0.8231958963726498;0.26614938795535;0.5015107371594574
PSC;upsilon;0.8359826544706779;0.30207141493627443;0.45813301747697294
PSC;phi;0.8626793507673144;0.2876025479174966;0.4160157595464971
PSC;eta;0.888514680186317;0.3747903399126556;0.2647146845219645
PSC;omicron;0.884696901998684;0.43820558008186394;0.1590196880233643
PSC;alpha;0.8605510546473655;0.5070719483532751;0.048269260803545766
PSC;xi;0.8783460252688816;0.47475490463464987;0.05582150499316394
PSC;nu;0.8995119295549086;0.42631843967887617;0.09555562033796611
PSC;epsilon;0.9534377005114135;0.26859789235623266;0.1371558364244762
PSC;delta;0.968973964069042;0.20898335455582814;0.1319674750645775
PSC;omega;0.9928225839614652;-0.002960241577818416;0.11955983332992935
PSC;iota;0.9913646391863279;-0.08695119638567406;0.09816130407681872
PSC;theta;0.9841086390901171;-0.13845344167281917;0.11117927395494538
PSC;gamma;0.9809729135592686;-0.18550456058853487;0.057273037844122285
PSC;kappa;0.9893741085323889;-0.1437462491916561;0.02181488503456116
PSC;lambda;0.9964515782446686;-0.07820379269247699;0.031119431585766428
PSC;iota;0.9913646391863279;-0.08695119638567406;0.09816130407681872
PSC;;;;
PSC;gamma;0.9809729135592686;-0.18550456058853487;0.057273037844122285
PSC;beta;0.968003091888556;-0.24194865415121922;0.06656472675981981
PSC;;;;
UMA;eta;-0.581428442142883;-0.29476281118531683;0.7583243711034411
UMA;zeta;-0.5364294995297915;-0.20573699617565908;0.8184837691969428
UMA;epsilon;-0.5444266021335591;-0.13078908058933197;0.8285492690769236
UMA;delta;-0.5429181825020004;-0.036615780158242156;0.8389869675698949
UMA;alpha;-0.45912649844736597;0.11504071352104776;0.8808907382053855
UMA;23;-0.3611885247456265;0.273329866981944;0.8915344263727064
UMA;omicron;-0.29821368347839283;0.3877048399287072;0.8722118756827979
UMA;iota;-0.4712223460948544;0.47445473287734397;0.7435335950655824
UMA;kappa;-0.4884187428070644;0.4732417651281456;0.7331366608028573
UMA;mu;-0.6819491565780303;0.3096449895365445;0.6626200482157375
UMA;xi;-0.8381878977726005;0.15465541194827975;0.5229940263355373
UMA;nu;-0.8241677128203041;0.15095323217238507;0.5458577679590709
UMA;psi;-0.6963176516718231;0.1554327998927569;0.7007013434322327
UMA;chi;-0.6706921194792094;0.04087441960493106;0.740608778431937
UMA;eta;-0.581428442142883;-0.29476281118531683;0.7583243711034411
UMA;;;;
UMA;delta;-0.5429181825020004;-0.036615780158242156;0.8389869675698949
UMA;gamma;-0.5917977226709031;0.015970576492085057;0.8059282822485158
UMA;beta;-0.5359088857199351;0.13896978565673873;0.8327599083054718
UMA;alpha;-0.45912649844736597;0.11504071352104776;0.8808907382053855
UMA;;;;
UMA;23;-0.3611885247456265;0.273329866981944;0.8915344263727064
UMA;upsilon;-0.4349292680248206;0.2744641892955961;0.8576164297689877
UMA;phi;-0.4978067467797094;0.3107623008800249;0.8097007071828178
UMA;theta;-0.496540665965743;0.37129095051987926;0.7845956902152478
UMA;lambda;-0.6597601261267512;0.31787573215922005;0.6809343543084407
UMA;mu;-0.6819491565780303;0.3096449895365445;0.6626200482157375
UMA;;;;
UMI;alpha;0.010342225628929521;0.008023458185949083;0.999914327574007
UMI;delta;-0.007215764110534123;-0.059158889890619445;0.9982224994935802
UMI;epsilon;-0.043996764339559055;-0.13142892582076116;0.9903487881475143
UMI;zeta;-0.11813308652151094;-0.17522198339766806;0.9774158942860959
UMI;eta;-0.10645616143658815;-0.2219426262825697;0.9692309097067544
UMI;gamma;-0.1996448029065999;-0.23947950659332695;0.9501534184510423
UMI;beta;-0.20078707777122182;-0.18514587407789476;0.9619800178340637
UMI;zeta;-0.11813308652151094;-0.17522198339766806;0.9774158942860959
UMI;;;;
CEP;gamma;0.2135793276497799;-0.019311938507898165;0.9767348257494125
CEP;iota;0.38469996697194053;-0.12188002961899107;0.9149596678498249
CEP;zeta;0.4683146966501116;-0.24158591703377547;0.849892692986864
CEP;alpha;0.3508954139519537;-0.298151760939111;0.8876812130018267
CEP;beta;0.26297544148053237;-0.2042604781035936;0.942932433561923
CEP;gamma;0.2135793276497799;-0.019311938507898165;0.9767348257494125
CEP;;;;
CEP;beta;0.26297544148053237;-0.2042604781035936;0.942932433561923
CEP;iota;0.38469996697194053;-0.12188002961899107;0.9149596678498249
CEP;;;;
CHA;alpha;-0.12864970637163967;0.186256432755081;-0.9740419879593707
CHA;gamma;-0.18436368422353172;0.07126328749977565;-0.9802711746217218
CHA;beta;-0.1850728824964514;-0.01483644948060532;-0.9826127965436152
CHA;delta;-0.15565295493429776;0.052244408374952735;-0.9864292571764954
CHA;theta;-0.12481089309335204;0.17717676194562082;-0.9762328799992882
CHA;alpha;-0.12864970637163967;0.186256432755081;-0.9740419879593707
CHA;;;;
CIR;gamma;-0.3220459171507781;-0.39551280774073255;-0.8601488511644694
CIR;alpha;-0.3211616452229932;-0.27551194301623777;-0.9060620105120166
CIR;beta;-0.3372616613043821;-0.3932003996110347;-0.8553642601605066
CIR;;;;
COM;alpha;-0.9095132365172443;-0.28669573566359063;0.30098376659255194
COM;beta;-0.8407994865885651;-0.2726516709573059;0.46767220323277114
COM;gamma;-0.8746778399090344;-0.10326698148039898;0.4735764002861552
COM;;;;
CRA;kappa;0.11322495153026596;-0.7718059729614452;-0.6256961326810371
CRA;lambda;0.1489236208926878;-0.7703324946051233;-0.6200077442223271
CRA;epsilon;0.2021688586710056;-0.7715360497759972;-0.6032079877452825
CRA;gamma;0.22806628121351843;-0.7648302953725438;-0.6025117348681135
CRA;alpha;0.23547681762105732;-0.752942080280259;-0.6145151683288992
CRA;beta;0.23269474943232854;-0.7376394978477222;-0.633830517411071
CRA;delta;0.22337861427253017;-0.7268557127833554;-0.6494480483301835
CRA;zeta;0.2017656720295973;-0.7140159397253805;-0.6704266189587991
CRA;eta;0.15302002239884605;-0.7069985485823124;-0.690462109784136
CRA;theta;0.10769963742147798;-0.7315495611023588;-0.6732280651831357
CRA;;;;
CRB;theta;-0.5110805016872769;-0.684004717700034;0.5205134647241876
CRB;beta;-0.5384985377576351;-0.6881113446101784;0.4863353804234905
CRB;alpha;-0.5291763908719207;-0.7196184662654062;0.4495793704715473
CRB;gamma;-0.5053550147979324;-0.7404756774399988;0.4430711908241796
CRB;delta;-0.48396863264390394;-0.7567608051203538;0.43941716676796305
CRB;epsilon;-0.4540848593342902;-0.7676880413653621;0.4521747578845729
CRB;iota;-0.4289595972068648;-0.7538285454077963;0.49773103991261225
CRB;;;;
CRU;beta;-0.49362419193143187;-0.1043229616741714;-0.8633955506067716
CRU;delta;-0.5176402071828003;-0.03426819648348185;-0.8549118706729466
CRU;;;;
CRU;gamma;-0.5379171504487428;-0.0736057167319859;-0.8397781479161477
CRU;alpha;-0.44939077196932253;-0.05239370438186131;-0.891797529605214
CRU;;;;
CRV;alpha;-0.9077762653081403;-0.03328664455424757;-0.418131858912382
CRV;epsilon;-0.9221959999652408;-0.040801522123614244;-0.3845643944003474
CRV;gamma;-0.9512721469677449;-0.06575475931769513;-0.301260043866506
CRV;delta;-0.9506164855285232;-0.12451812816872117;-0.2842947998095585
CRV;beta;-0.907445704158721;-0.13717086778258497;-0.3971478906347807
CRV;epsilon;-0.9221959999652408;-0.040801522123614244;-0.3845643944003474
CRV;;;;
CVN;alpha;-0.7612622246208164;-0.18992162191205839;0.6200077442223273
CVN;beta;-0.7425628245388093;-0.11014878988722875;0.6606570182018237
CVN;;;;
CYG;beta;0.3406622788840178;-0.8148787067278862;0.4689583191148606
CYG;chi;0.3894060093316402;-0.7436790882972887;0.5434191508639716
CYG;eta;0.4061141838236208;-0.7104325721211584;0.5747667615360074
CYG;gamma;0.4437986139702198;-0.6209400882278827;0.6461239796429639
CYG;alpha;0.45576194353175487;-0.5363080504244172;0.7103905446148043
CYG;;;;
CYG;zeta;0.6444130582561709;-0.57549737715674;0.5035221735282787
CYG;epsilon;0.5501391977663269;-0.6206358895662919;0.5587109768594847
CYG;gamma;0.4437986139702198;-0.6209400882278827;0.6461239796429639
CYG;delta;0.31192477634529586;-0.6327530469339712;0.7087499668414192
CYG;iota;0.2362553979586142;-0.5724894247668671;0.7851364502209272
CYG;;;;
DEL;epsilon;0.6078203438627053;-0.7695190303969831;0.1959461442425177
DEL;beta;0.6140713179398343;-0.7479154063920196;0.2520693582431136
DEL;alpha;0.6170182358612052;-0.7376185864771733;0.2742395257765429
DEL;gamma;0.6385625664724773;-0.7176520334845352;0.27787300612976895
DEL;delta;0.6317062898210328;-0.730226749825823;0.26022309128776444
DEL;beta;0.6140713179398343;-0.7479154063920196;0.2520693582431136
DEL;;;;
DRA;lambda;-0.3501866061219962;0.043928448981031286;0.9356493105126935
DRA;kappa;-0.34189019646801;-0.05030817005407193;0.9383923388353488
DRA;alpha;-0.37042956543951944;-0.2234573560468925;0.9015812481838901
DRA;iota;-0.3228030825958675;-0.4019648135704783;0.8568678185798883
DRA;theta;-0.25699964064824893;-0.45378331777670233;0.8532478451272171
DRA;eta;-0.19410967720288538;-0.43589209181708966;0.8788171126619654
DRA;zeta;-0.09111149540242143;-0.40102890678278985;0.9115231820036915
DRA;chi;0.02724547277572337;-0.295566828862325;0.9549334709232348
DRA;tau;0.09275117506105933;-0.2710969177999958;0.9580728994623191
DRA;epsilon;0.15350518752010003;-0.3007300011054045;0.9412744678570445
DRA;delta;0.11829152858889071;-0.3611127514800255;0.9249890242498172
DRA;xi;-0.015420618876595477;-0.5463711762030912;0.8374011836198426
DRA;nu;-0.0691695374338965;-0.5667475369114078;0.8209828283807362
DRA;beta;-0.07864414953877986;-0.6062164480404209;0.7914017411331478
DRA;gamma;-0.009238289645521224;-0.622674188926534;0.7824266792799874
DRA;xi;-0.015420618876595477;-0.5463711762030912;0.8374011836198426
DRA;;;;
EQU;alpha;0.7510682410865914;-0.653853157072038;0.09150161866340252
EQU;delta;0.7389519737456696;-0.6509963831622517;0.17364817766693041
EQU;gamma;0.7267914108339012;-0.6639425834282344;0.1759388844136205
EQU;;;;
GRU;alpha;0.6028698623556749;-0.319764748687918;-0.730957204328545
GRU;beta;0.644943730197204;-0.22627741706190233;-0.7299630918115724
GRU;iota;0.6875586668835751;-0.151326837818326;-0.7101853756232854
GRU;;;;
GRU;zeta;0.5852685582901905;-0.15440701615468633;-0.796002002534622
GRU;epsilon;0.5948865466007047;-0.1917131818096678;-0.780612613652829
GRU;beta;0.644943730197204;-0.22627741706190233;-0.7299630918115724
GRU;delta;0.6694519888491882;-0.279809004180108;-0.6881431216001528
GRU;mu;0.6741624580769477;-0.33020794118301133;-0.6606570182018235
GRU;lambda;0.6777893178941847;-0.3676266612250551;-0.6367513474701522
GRU;gamma;0.6775298709967161;-0.41546195608279657;-0.6069140276472687
GRU;;;;
HER;pi;-0.15604367000936073;-0.785379590689399;0.5990235985155858
HER;eta;-0.2567795276669256;-0.7342741533407398;0.6284152623121835
HER;zeta;-0.28682142840635727;-0.8019801983538324;0.5239859059700791
HER;epsilon;-0.22095985688947578;-0.8289723821955702;0.5137913304060158
HER;pi;-0.15604367000936073;-0.785379590689399;0.5990235985155858
HER;rho;-0.12580266790920783;-0.7872448694524105;0.603671437346329
HER;theta;-0.013023971139617403;-0.7958954480425697;0.6052939880428944
HER;iota;-0.06218522961637863;-0.6916588461215833;0.7195422418449928
HER;tau;-0.2926185786164225;-0.6256210572839557;0.7231684866830206
HER;phi;-0.3302599416687579;-0.6261729030293989;0.7062831347559445
HER;sigma;-0.2701295028242857;-0.6866419737658956;0.674946554600273
HER;iota;-0.06218522961637863;-0.6916588461215833;0.7195422418449928
HER;;;;
HER;epsilon;-0.22095985688947578;-0.8289723821955702;0.5137913304060158
HER;beta;-0.3552833774000356;-0.8600286579303124;0.366230022365466
HER;gamma;-0.3919952959421291;-0.8594927999848422;0.3280423977681218
HER;;;;
HER;epsilon;-0.22095985688947578;-0.8289723821955702;0.5137913304060158
HER;mu;-0.05223653568556933;-0.8835805694544138;0.46535655321719077
HER;lambda;-0.11436667766912824;-0.8907153248178757;0.43993916985591525
HER;delta;-0.17692144634383292;-0.8901213015904414;0.4199796069793681
HER;alpha;-0.19042590106410232;-0.9497534724904632;0.24840756368563255
HER;;;;
HER;mu;-0.05223653568556933;-0.8835805694544138;0.46535655321719077
HER;xi;-0.008502074499444278;-0.8724545816758488;0.48862124149695496
HER;pi;-0.15604367000936073;-0.785379590689399;0.5990235985155858
HER;;;;
HER;xi;-0.008502074499444278;-0.8724545816758488;0.48862124149695496
HER;omicron;0.028808634817881835;-0.8761130051591406;0.4812442880190367
HER;102;0.03574605765084089;-0.9340383752985479;0.35537942094622155
HER;109;0.09586665066657406;-0.9237402635403377;0.37082814187221613
HER;110;0.18527982511870147;-0.9178524296175298;0.3510246484923545
HER;111;0.19354011787785746;-0.9301408586093083;0.31205801690929813
HER;;;;
HYI;beta;0.21930588037563487;0.024744467214661232;-0.9753423205085127
HYI;gamma;0.1485977843936732;0.2271532881035299;-0.9624552364536473
HYI;epsilon;0.28408833972677205;0.23749959297353423;-0.9289175197877859
HYI;delta;0.2963995201665924;0.2109322785323627;-0.931479950572292
HYI;alpha;0.41362052663034315;0.2358451949664664;-0.8793719940737634
HYI;;;;
IND;alpha;0.43050831786786276;-0.5242648796208013;-0.7347169007466549
IND;theta;0.4559472248982262;-0.38309402410959187;-0.8033374737923819
IND;delta;0.494309972251216;-0.2914129388085824;-0.8189848291805822
IND;;;;
IND;theta;0.4559472248982262;-0.38309402410959187;-0.8033374737923819
IND;beta;0.3615264926340131;-0.3782608101136801;-0.8521838737361153
IND;;;;
LAC;5;0.621057725161738;-0.25873340901027964;0.7398272265055177
LAC;alpha;0.5917116974511547;-0.24122210420270812;0.7692133407212144
LAC;beta;0.5590268430359695;-0.2501623352371508;0.7905110971984726
LAC;4;0.594298343592328;-0.262994939430465;0.7600283814683378
LAC;5;0.621057725161738;-0.25873340901027964;0.7398272265055177
LAC;11;0.6734629501907464;-0.24340245800188673;0.6979992107151813
LAC;6;0.6748024763698568;-0.27784641254326137;0.68369802465851
LAC;2;0.6247834613927046;-0.2879188564924784;0.7257743164691173
LAC;5;0.621057725161738;-0.25873340901027964;0.7398272265055177
LAC;;;;
LAC;6;0.6748024763698568;-0.27784641254326137;0.68369802465851
LAC;1;0.7106418829666499;-0.34666715477650145;0.6122172800344493
LAC;;;;
LIB;sigma;-0.6279257445969778;-0.650614855794484;-0.4270943323106194
LIB;alpha;-0.7060311088924158;-0.6519823877737914;-0.27647610983398063
LIB;beta;-0.6440257122441931;-0.7474284998419037;-0.1630383991348087
LIB;gamma;-0.5699199389513382;-0.7810778599415807;-0.25516394709046064
LIB;upsilon;-0.5151703369325047;-0.7157263305021082;-0.47152448904679006
LIB;tau;-0.5019406561282829;-0.7080422400027971;-0.49672101233723776
LIB;;;;
LIB;gamma;-0.5699199389513382;-0.7810778599415807;-0.25516394709046064
LIB;alpha;-0.7060311088924158;-0.6519823877737914;-0.27647610983398063
LIB;;;;
LUP;alpha;-0.5148283639855395;-0.43944605353765;-0.7360970871197343
LUP;zeta;-0.4104723780103467;-0.4570106497130345;-0.7890840848346905
LUP;epsilon;-0.4505266861663227;-0.5497832273815879;-0.7033947028105038
LUP;gamma;-0.4447391077156542;-0.607380741835455;-0.6582520493820706
LUP;eta;-0.3914518511220447;-0.67892627236575;-0.6211477802783103
LUP;theta;-0.38028369487023356;-0.7046666160939381;-0.5990235985155858
LUP;chi;-0.4445263551702995;-0.7041912981853343;-0.5536342972748909
LUP;phi;-0.5133497291823718;-0.6217290003727282;-0.5915446776397484
LUP;delta;-0.48421050706531377;-0.5840981038927974;-0.6514365585967605
LUP;beta;-0.5193134609628626;-0.5127090211229223;-0.6836980246585098
LUP;alpha;-0.5148283639855395;-0.43944605353765;-0.7360970871197343
LUP;iota;-0.5693844142240321;-0.3964697509054178;-0.7201479885799528
LUP;;;;
LYR;alpha;0.12507841554949306;-0.769420370111585;0.6263766311261779
LYR;zeta;0.15383336743338274;-0.7772117948358743;0.6101451639012677
LYR;delta;0.18837859933733234;-0.7771801955346774;0.600420225325884
LYR;gamma;0.2140535464283446;-0.8139941369854883;0.539995022398076
LYR;beta;0.18100044487126096;-0.8153182550982842;0.5499954380355303
LYR;zeta;0.15383336743338274;-0.7772117948358743;0.6101451639012677
LYR;;;;
MEN;alpha;-0.011759880077636715;0.2627681963248154;-0.964787323828813
MEN;gamma;0.02887919895562722;0.2342165142346006;-0.9717554303051126
MEN;eta;0.0725400464916045;0.24961666648616634;-0.9656238716329096
MEN;beta;0.07923574197140729;0.31038270344674407;-0.9473036865732821
MEN;;;;
MIC;alpha;0.5614253924906851;-0.6128671649480351;-0.5560533848428927
MIC;gamma;0.6012918251562362;-0.5945086848196596;-0.5338609975211533
MIC;epsilon;0.6435658180336261;-0.5498999058192265;-0.5323843831656928
MIC;theta;0.5813700035967925;-0.4845225253926003;-0.6536412175689676
MIC;iota;0.4825944279262713;-0.5337074628800252;-0.6944486749938267
MIC;alpha;0.5614253924906851;-0.6128671649480351;-0.5560533848428927
MIC;;;;
MUS;lambda;-0.394497795793483;0.024819697554645158;-0.9185616319699943
MUS;epsilon;-0.3743133118984474;-0.02874709818436149;-0.9268565956401208
MUS;alpha;-0.3515172450540025;-0.057536887193997806;-0.9344116507416148
MUS;beta;-0.3651427735874558;-0.07475936874734239;-0.9279449292287548
MUS;delta;-0.3048682247184861;-0.08492959621623919;-0.9486001946255046
MUS;gamma;-0.30373014118486086;-0.04331733623862949;-0.9517728771702911
MUS;alpha;-0.3515172450540025;-0.057536887193997806;-0.9344116507416148
MUS;;;;
NOR;delta;-0.33511157606489633;-0.6203150684476676;-0.7091610870909842
NOR;eta;-0.31852142394450766;-0.5700242783454791;-0.7573746923320577
NOR;gamma;-0.27113275346219823;-0.5803440054750645;-0.7679113655293592
NOR;epsilon;-0.265850026938238;-0.6201502287653172;-0.7380633149935463
NOR;delta;-0.33511157606489633;-0.6203150684476676;-0.7091610870909842
NOR;;;;
OCT;beta;0.1420915656793633;-0.04750870523497023;-0.9887127539835238
OCT;delta;-0.08840708605381321;-0.06597665854349119;-0.9938970105915951
OCT;nu;0.17973261030109616;-0.12412429781244591;-0.9758531382779488
OCT;beta;0.1420915656793633;-0.04750870523497023;-0.9887127539835238
OCT;;;;
OPH;alpha;-0.10654107652047205;-0.9702111523759355;0.21757600699346008
OPH;kappa;-0.2647687620090796;-0.9504293677447779;0.1630383991348088
OPH;zeta;-0.34768118375108004;-0.9195050594537304;-0.183380042819385
OPH;eta;-0.2067752419929385;-0.9401422587897063;-0.27088103022646437
OPH;beta;-0.07184901180736869;-0.9942325888168093;0.07961958827405337
OPH;alpha;-0.10654107652047205;-0.9702111523759355;0.21757600699346008
OPH;;;;
OPH;kappa;-0.2647687620090796;-0.9504293677447779;0.1630383991348088
OPH;lambda;-0.3787580460394445;-0.9248484280462934;0.03460820279474303
OPH;delta;-0.4439767031552662;-0.8937324678270547;-0.06424144306554136
OPH;epsilon;-0.4278200673249309;-0.9001422503124582;-0.08193850863004087
OPH;;;;
OPH;beta;-0.07184901180736869;-0.9942325888168093;0.07961958827405337
OPH;gamma;-0.05271246265879897;-0.9974842676740027;0.04739759512151673
OPH;68;0.007633863148630585;-0.9997134634627991;0.02268733357278134
OPH;70;0.02375515144923872;-0.9987657592376186;0.04361938736533601
OPH;67;0.0027599299719066636;-0.9986859705522431;0.051173381837384145
OPH;;;;
OPH;zeta;-0.34768118375108004;-0.9195050594537304;-0.183380042819385
OPH;phi;-0.3623199140423743;-0.8871002013837896;-0.28596767753221075
OPH;chi;-0.37429081341665915;-0.8715352223715478;-0.3167534422191374
OPH;psi;-0.38175190404038195;-0.8584368712556433;-0.3425662298452157
OPH;omega;-0.34811813694137167;-0.8630682129489391;-0.36596041115070527
OPH;;;;
OPH;eta;-0.2067752419929385;-0.9401422587897063;-0.27088103022646437
OPH;xi;-0.15792829799769884;-0.9194895055599738;-0.3599968081200511
OPH;theta;-0.14958385241768893;-0.8938783339689763;-0.42261826174069933
OPH;44;-0.13339407747426613;-0.9024339481109758;-0.4096571607962276
OPH;;;;
PAV;alpha;0.32557637767863135;-0.44146666599158824;-0.8361263093073514
PAV;delta;0.21505757377624074;-0.34178113027159973;-0.9148420076448963
PAV;beta;0.2660097305822623;-0.3034594362409753;-0.9149596678498247
PAV;gamma;0.32670706850041403;-0.25882884592792077;-0.9089940153309517
PAV;alpha;0.32557637767863135;-0.44146666599158824;-0.8361263093073514
PAV;;;;
PAV;delta;0.21505757377624074;-0.34178113027159973;-0.9148420076448963
PAV;kappa;0.09510843576212724;-0.3748329671959975;-0.9222009716704519
PAV;zeta;0.059436302205396155;-0.3128118385536426;-0.9479536273683637
PAV;epsilon;0.14766781518087743;-0.2542713692542382;-0.9557930147983302
PAV;delta;0.21505757377624074;-0.34178113027159973;-0.9148420076448963
PAV;;;;
PAV;kappa;0.09510843576212724;-0.3748329671959975;-0.9222009716704519
PAV;lambda;0.10540199291099646;-0.4545849337362227;-0.8844449999352273
PAV;nu;0.06349142684534648;-0.4610049461115638;-0.8851233125264616
PAV;xi;0.0483148344508932;-0.47496384369573486;-0.8786779978773546
PAV;pi;0.016577255618686667;-0.4432822907746521;-0.8962287683854662
PAV;nu;0.06349142684534648;-0.4610049461115638;-0.8851233125264616
PAV;;;;
PAV;pi;0.016577255618686667;-0.4432822907746521;-0.8962287683854662
PAV;eta;-0.026553213863752576;-0.42600560574429297;-0.9043307750529912
PAV;;;;
PSA;tau;0.7479074832311925;-0.38878310561356555;-0.5380354015455252
PSA;beta;0.7825881859084479;-0.31817395080383465;-0.5350897759314821
PSA;gamma;0.803785819082786;-0.24376188114524625;-0.5426863756737823
PSA;delta;0.810368858383322;-0.23256087454171329;-0.5377896921612619
PSA;alpha;0.8373772305901752;-0.2336030856169816;-0.4941952772734212
PSA;epsilon;0.8377821884532782;-0.3021707846207677;-0.4547678766492915
PSA;tau;0.7479074832311925;-0.38878310561356555;-0.5380354015455252
PSA;theta;0.7190895795631675;-0.468172573949173;-0.5135412520581703
PSA;iota;0.6969641897851752;-0.4659164675131427;-0.5451263738411204
PSA;mu;0.7411596591562134;-0.39249290589429225;-0.5446390350150271
PSA;tau;0.7479074832311925;-0.38878310561356555;-0.5380354015455252
PSA;;;;
RET;alpha;0.20550872807735568;0.4140703139882053;-0.886742317563415
RET;beta;0.2377845975512423;0.353194691767938;-0.9048270524660196
RET;delta;0.24160339197956573;0.41324774148517557;-0.8779829754279805
